Frequency (Hz),Trace 1 (dB),Phase (deg),Trace 2 (dB),Phase (deg)
9277.34375,-89.54818351613609,84.68790210546969,-47.34685343861275,95.57334754409452
9521.484375,-89.61163973092141,87.44971108333387,-46.26701421065335,65.55955405450406
9765.625,-89.75435788683569,96.37978879065591,-45.1787891254383,37.40162154146817
10009.765625,-89.84584962397653,91.30833965234861,-44.97297880577757,0.3478362375237916
10253.90625,-89.69095596809156,28.77253936282865,-45.01231264257331,138.9658646172137
10498.046875,-89.52800169829769,158.6427176445429,-46.03391185785527,107.8109405814058
10742.1875,-89.63625992212084,160.8002348898308,-47.06711548650753,75.45489823079119
10986.328125,-89.79105386215039,166.9537413069151,-47.24378357269465,64.55554522264457
11230.46875,-89.7981890168283,165.3035540225072,-47.17716983660693,67.64254726461911
11474.609375,-89.77253101982828,174.2519268458283,-46.86047218773855,33.37069376012774
11718.75,-89.74115353600327,14.06017830704343,-46.44854626700294,10.98226813675887
11962.890625,-89.68222706117797,23.79786662319704,-46.27582244242169,57.49164118909869
12207.03125,-89.64346903522711,40.33805608109901,-46.23785092822901,43.75832969733934
12451.171875,-89.66552981590641,32.29204675578183,-46.37896427027924,160.2843432755162
12695.3125,-89.66044978815843,18.26264152045273,-46.68504527206043,152.0839789193311
12939.453125,-89.63037447233961,18.17851396518029,-46.77043676072493,167.0500421160498
13183.59375,-89.597217760395,60.18108736095395,-46.70830992901281,2.498131916225299
13427.734375,-89.62781156861384,164.6276384702943,-46.43604451638147,10.26918961297486
13671.875,-89.69173916318411,158.1556392725604,-46.03743488989456,7.369752598693376
13916.015625,-89.81274028297791,151.2184484729113,-45.81553977320123,141.8367390313321
14160.15625,-89.76321349817779,144.2050606389838,-45.80765813879657,95.52849761531876
14404.296875,-89.74091622224361,130.7030566941215,-46.0927486854777,83.58199571867313
14648.4375,-89.73618429040533,118.4063317525083,-46.37807588150327,80.5364296847642
14892.578125,-89.85317856137719,109.4231635833081,-46.50994696269905,83.30050449362686
15136.71875,-89.94077926948475,92.9995070271673,-46.49698352556145,95.75613684930997
15380.859375,-89.96553561716409,72.7334045093869,-46.35424835383388,100.1239735129543
15625,-89.96937227270692,53.45174903796153,-45.99811699897131,113.3354381249978
15869.140625,-89.9503867317537,28.22209359199352,-45.70055647550836,127.4789776565364
16113.28125,-89.79652405460669,146.1273063114839,-45.58658233520779,135.5253798786987
16357.421875,-89.70669933333434,76.49126969100726,-45.72933223837238,141.5004727726221
16601.5625,-89.64753824037842,73.93370237500902,-46.0413736595448,137.8348242185475
16845.703125,-89.63688852095831,79.05279801640481,-46.30206005778359,148.8381929884455
17089.84375,-89.66675767035098,77.56635561719261,-46.28716575581382,136.617639455131
